obs_id,ucdp_id,side,role,conflict_id,year
264-1966,144,A,primary,264,1966
264-1966,250,B,primary,264,1966
264-1967,144,A,primary,264,1967
264-1967,250,B,primary,264,1967
264-1968,144,A,primary,264,1968
264-1968,250,B,primary,264,1968
264-1969,144,A,primary,264,1969
264-1969,250,B,primary,264,1969
264-1969,251,B,primary,264,1969
264-1969,252,B,primary,264,1969
264-1970,144,A,primary,264,1970
264-1970,250,B,primary,264,1970
264-1970,251,B,primary,264,1970
264-1970,252,B,primary,264,1970
264-1972,144,A,primary,264,1972
264-1972,250,B,primary,264,1972
264-1973,144,A,primary,264,1973
264-1973,250,B,primary,264,1973
264-1976,144,A,primary,264,1976
264-1976,253,B,primary,264,1976
264-1976,252,B,primary,264,1976
264-1977,144,A,primary,264,1977
264-1977,252,B,primary,264,1977
264-1978,144,A,primary,264,1978
264-1978,252,B,primary,264,1978
264-1979,144,A,primary,264,1979
264-1979,252,B,primary,264,1979
264-1980,144,A,primary,264,1980
264-1980,252,B,primary,264,1980
264-1981,144,A,primary,264,1981
264-1981,252,B,primary,264,1981
264-1982,144,A,primary,264,1982
264-1982,252,B,primary,264,1982
264-1983,144,A,primary,264,1983
264-1983,252,B,primary,264,1983
264-1984,144,A,primary,264,1984
264-1984,254,B,primary,264,1984
264-1985,144,A,primary,264,1985
264-1985,255,B,primary,264,1985
264-1986,144,A,primary,264,1986
264-1986,255,B,primary,264,1986
264-1987,144,A,primary,264,1987
264-1987,255,B,primary,264,1987
264-1988,144,A,primary,264,1988
264-1988,255,B,primary,264,1988
264-1993,144,A,primary,264,1993
264-1993,255,B,primary,264,1993
264-1994,144,A,primary,264,1994
264-1994,255,B,primary,264,1994
264-1995,144,A,primary,264,1995
264-1995,255,B,primary,264,1995
264-1996,144,A,primary,264,1996
264-1996,256,B,primary,264,1996
264-1997,144,A,primary,264,1997
264-1997,256,B,primary,264,1997
264-1998,144,A,primary,264,1998
264-1998,256,B,primary,264,1998
264-1999,144,A,primary,264,1999
264-1999,256,B,primary,264,1999
264-2000,144,A,primary,264,2000
264-2000,256,B,primary,264,2000
264-2001,144,A,primary,264,2001
264-2001,256,B,primary,264,2001
264-2002,144,A,primary,264,2002
264-2002,256,B,primary,264,2002
264-2005,144,A,primary,264,2005
264-2005,256,B,primary,264,2005
264-2006,144,A,primary,264,2006
264-2006,256,B,primary,264,2006
264-2007,144,A,primary,264,2007
264-2007,256,B,primary,264,2007
264-2008,144,A,primary,264,2008
264-2008,256,B,primary,264,2008
264-2009,144,A,primary,264,2009
264-2009,256,B,primary,264,2009
264-2010,144,A,primary,264,2010
264-2010,256,B,primary,264,2010
264-2011,144,A,primary,264,2011
264-2011,256,B,primary,264,2011
264-2011,1122,B,primary,264,2011
264-2013,144,A,primary,264,2013
264-2013,256,B,primary,264,2013
264-2013,1122,B,primary,264,2013
264-2015,144,A,primary,264,2015
264-2015,1122,B,primary,264,2015
265-1961,89,A,primary,265,1961
265-1961,406,B,primary,265,1961
265-1962,89,A,primary,265,1962
265-1962,406,B,primary,265,1962
265-2013,89,A,primary,265,2013
265-2013,3967,B,primary,265,2013
265-2014,89,A,primary,265,2014
265-2014,3967,B,primary,265,2014
266-1960,89,A,primary,266,1960
266-1960,407,B,primary,266,1960
266-1961,89,A,primary,266,1961
266-1961,407,B,primary,266,1961
266-1962,89,A,primary,266,1962
266-1962,407,B,primary,266,1962
267-1960,97,A,primary,267,1960
267-1960,408,B,primary,267,1960
267-1976,97,A,primary,267,1976
267-1976,409,B,primary,267,1976
267-1976,410,B,primary,267,1976
267-1977,97,A,primary,267,1977
267-1977,411,B,primary,267,1977
267-1977,409,B,primary,267,1977
267-1978,97,A,primary,267,1978
267-1978,411,B,primary,267,1978
267-1978,410,B,primary,267,1978
267-1979,97,A,primary,267,1979
267-1979,410,B,primary,267,1979
267-1980,97,A,primary,267,1980
267-1980,410,B,primary,267,1980
267-1981,97,A,primary,267,1981
267-1981,410,B,primary,267,1981
267-1982,97,A,primary,267,1982
267-1982,410,B,primary,267,1982
267-1983,97,A,primary,267,1983
267-1983,412,B,primary,267,1983
267-1983,410,B,primary,267,1983
267-1984,97,A,primary,267,1984
267-1984,412,B,primary,267,1984
267-1984,409,B,primary,267,1984
267-1984,410,B,primary,267,1984
267-1985,97,A,primary,267,1985
267-1985,412,B,primary,267,1985
267-1985,409,B,primary,267,1985
267-1985,410,B,primary,267,1985
267-1986,97,A,primary,267,1986
267-1986,409,B,primary,267,1986
267-1986,410,B,primary,267,1986
267-1987,97,A,primary,267,1987
267-1987,409,B,primary,267,1987
267-1987,410,B,primary,267,1987
267-1988,97,A,primary,267,1988
267-1988,410,B,primary,267,1988
267-1989,97,A,primary,267,1989
267-1989,414,B,primary,267,1989
267-1989,413,B,primary,267,1989
267-1990,97,A,primary,267,1990
267-1990,414,B,primary,267,1990
267-1991,97,A,primary,267,1991
267-1991,414,B,primary,267,1991
267-1991,1215,B,primary,267,1991
268-1964,97,A,primary,268,1964
268-1964,95,B,primary,268,1964
268-1977,97,A,primary,268,1977
268-1977,95,B,primary,268,1977
268-1978,97,A,primary,268,1978
268-1978,95,B,primary,268,1978
268-1980,97,A,primary,268,1980
268-1980,95,B,primary,268,1980
269-1960,146,A,primary,269,1960
269-1960,257,B,primary,269,1960
269-1961,146,A,primary,269,1961
269-1961,257,B,primary,269,1961
269-1962,146,A,primary,269,1962
269-1962,257,B,primary,269,1962
269-1996,146,A,primary,269,1996
269-1996,258,B,primary,269,1996
269-1997,146,A,primary,269,1997
269-1997,258,B,primary,269,1997
269-1998,146,A,primary,269,1998
269-1998,258,B,primary,269,1998
269-1999,146,A,primary,269,1999
269-1999,258,B,primary,269,1999
269-2000,146,A,primary,269,2000
269-2000,258,B,primary,269,2000
269-2001,146,A,primary,269,2001
269-2001,258,B,primary,269,2001
269-2002,146,A,primary,269,2002
269-2002,258,B,primary,269,2002
269-2003,146,A,primary,269,2003
269-2003,258,B,primary,269,2003
269-2004,146,A,primary,269,2004
269-2004,258,B,primary,269,2004
269-2005,146,A,primary,269,2005
269-2005,258,B,primary,269,2005
269-2006,146,A,primary,269,2006
269-2006,258,B,primary,269,2006
270-1961,33,A,primary,270,1961
270-1961,259,B,primary,270,1961
270-1962,33,A,primary,270,1962
270-1962,259,B,primary,270,1962
271-1961,116,A,primary,271,1961
271-1961,260,B,primary,271,1961
271-1962,116,A,primary,271,1962
271-1962,260,B,primary,271,1962
271-1963,116,A,primary,271,1963
271-1963,260,B,primary,271,1963
271-1964,116,A,primary,271,1964
271-1964,260,B,primary,271,1964
271-1965,116,A,primary,271,1965
271-1965,260,B,primary,271,1965
271-1966,116,A,primary,271,1966
271-1966,260,B,primary,271,1966
271-1967,116,A,primary,271,1967
271-1967,260,B,primary,271,1967
271-1968,116,A,primary,271,1968
271-1968,260,B,primary,271,1968
271-1969,116,A,primary,271,1969
271-1969,260,B,primary,271,1969
271-1970,116,A,primary,271,1970
271-1970,260,B,primary,271,1970
271-1973,116,A,primary,271,1973
271-1973,260,B,primary,271,1973
271-1974,116,A,primary,271,1974
271-1974,260,B,primary,271,1974
271-1975,116,A,primary,271,1975
271-1975,260,B,primary,271,1975
271-1976,116,A,primary,271,1976
271-1976,261,B,primary,271,1976
271-1977,116,A,primary,271,1977
271-1977,262,B,primary,271,1977
271-1977,261,B,primary,271,1977
271-1978,116,A,primary,271,1978
271-1978,262,B,primary,271,1978
271-1978,261,B,primary,271,1978
271-1979,116,A,primary,271,1979
271-1979,260,B,primary,271,1979
271-1980,116,A,primary,271,1980
271-1980,260,B,primary,271,1980
271-1980,261,B,primary,271,1980
271-1981,116,A,primary,271,1981
271-1981,260,B,primary,271,1981
271-1981,261,B,primary,271,1981
271-1982,116,A,primary,271,1982
271-1982,260,B,primary,271,1982
271-1982,261,B,primary,271,1982
271-1983,116,A,primary,271,1983
271-1983,260,B,primary,271,1983
271-1983,261,B,primary,271,1983
271-1984,116,A,primary,271,1984
271-1984,260,B,primary,271,1984
271-1985,116,A,primary,271,1985
271-1985,261,B,primary,271,1985
271-1986,116,A,primary,271,1986
271-1986,260,B,primary,271,1986
271-1986,261,B,primary,271,1986
271-1987,116,A,primary,271,1987
271-1987,260,B,primary,271,1987
271-1987,261,B,primary,271,1987
271-1988,116,A,primary,271,1988
271-1988,260,B,primary,271,1988
271-1988,261,B,primary,271,1988
271-1989,116,A,primary,271,1989
271-1989,260,B,primary,271,1989
271-1989,261,B,primary,271,1989
271-1990,116,A,primary,271,1990
271-1990,260,B,primary,271,1990
271-1990,261,B,primary,271,1990
271-1991,116,A,primary,271,1991
271-1991,260,B,primary,271,1991
271-1991,261,B,primary,271,1991
271-1992,116,A,primary,271,1992
271-1992,261,B,primary,271,1992
271-1995,116,A,primary,271,1995
271-1995,261,B,primary,271,1995
271-1996,116,A,primary,271,1996
271-1996,261,B,primary,271,1996
272-1961,33,A,primary,272,1961
272-1961,110,B,primary,272,1961
273-1962,28,A,primary,273,1962
273-1962,263,B,primary,273,1962
274-1962,135,A,primary,274,1962
274-1962,141,B,primary,274,1962
274-1967,135,A,primary,274,1967
274-1967,141,B,primary,274,1967
275-1964,97,A,primary,275,1964
275-1964,415,B,primary,275,1964
275-1965,97,A,primary,275,1965
275-1965,415,B,primary,275,1965
275-1966,97,A,primary,275,1966
275-1966,415,B,primary,275,1966
275-1967,97,A,primary,275,1967
275-1967,415,B,primary,275,1967
275-1968,97,A,primary,275,1968
275-1968,415,B,primary,275,1968
275-1969,97,A,primary,275,1969
275-1969,415,B,primary,275,1969
275-1970,97,A,primary,275,1970
275-1970,415,B,primary,275,1970
275-1971,97,A,primary,275,1971
275-1971,415,B,primary,275,1971
275-1972,97,A,primary,275,1972
275-1972,415,B,primary,275,1972
275-1973,97,A,primary,275,1973
275-1973,415,B,primary,275,1973
275-1973,416,B,primary,275,1973
275-1974,97,A,primary,275,1974
275-1974,415,B,primary,275,1974
275-1975,97,A,primary,275,1975
275-1975,415,B,primary,275,1975
275-1975,416,B,primary,275,1975
275-1976,97,A,primary,275,1976
275-1976,415,B,primary,275,1976
275-1976,416,B,primary,275,1976
275-1977,97,A,primary,275,1977
275-1977,415,B,primary,275,1977
275-1977,416,B,primary,275,1977
275-1978,97,A,primary,275,1978
275-1978,415,B,primary,275,1978
275-1978,416,B,primary,275,1978
275-1979,97,A,primary,275,1979
275-1979,415,B,primary,275,1979
275-1979,416,B,primary,275,1979
275-1980,97,A,primary,275,1980
275-1980,415,B,primary,275,1980
275-1980,416,B,primary,275,1980
275-1981,97,A,primary,275,1981
275-1981,416,B,primary,275,1981
275-1982,97,A,primary,275,1982
275-1982,416,B,primary,275,1982
275-1983,97,A,primary,275,1983
275-1983,416,B,primary,275,1983
275-1984,97,A,primary,275,1984
275-1984,416,B,primary,275,1984
275-1985,97,A,primary,275,1985
275-1985,416,B,primary,275,1985
275-1986,97,A,primary,275,1986
275-1986,416,B,primary,275,1986
275-1987,97,A,primary,275,1987
275-1987,416,B,primary,275,1987
275-1988,97,A,primary,275,1988
275-1988,416,B,primary,275,1988
275-1989,97,A,primary,275,1989
275-1989,416,B,primary,275,1989
275-1990,97,A,primary,275,1990
275-1990,416,B,primary,275,1990
275-1991,97,A,primary,275,1991
275-1991,416,B,primary,275,1991
276-1962,155,A,primary,276,1962
276-1962,30,B,primary,276,1962
277-1962,18,A,primary,277,1962
277-1962,740,B,primary,277,1962
277-1982,18,A,primary,277,1982
277-1982,741,B,primary,277,1982
277-1992,18,A,primary,277,1992
277-1992,742,B,primary,277,1992
278-1963,109,A,primary,278,1963
278-1963,108,B,primary,278,1963
279-1963,36,A,primary,279,1963
279-1963,417,B,primary,279,1963
279-1964,36,A,primary,279,1964
279-1964,417,B,primary,279,1964
279-1965,36,A,primary,279,1965
279-1965,417,B,primary,279,1965
279-1966,36,A,primary,279,1966
279-1966,417,B,primary,279,1966
279-1967,36,A,primary,279,1967
279-1967,417,B,primary,279,1967
279-1968,36,A,primary,279,1968
279-1968,417,B,primary,279,1968
279-1969,36,A,primary,279,1969
279-1969,417,B,primary,279,1969
279-1970,36,A,primary,279,1970
279-1970,417,B,primary,279,1970
279-1971,36,A,primary,279,1971
279-1971,417,B,primary,279,1971
279-1972,36,A,primary,279,1972
279-1972,417,B,primary,279,1972
279-1973,36,A,primary,279,1973
279-1973,417,B,primary,279,1973
280-1963,152,A,primary,280,1963
280-1963,264,B,primary,280,1963
280-1964,152,A,primary,280,1964
280-1964,264,B,primary,280,1964
280-1965,152,A,primary,280,1965
280-1965,264,B,primary,280,1965
280-1966,152,A,primary,280,1966
280-1966,264,B,primary,280,1966
281-1963,155,A,primary,281,1963
281-1963,152,B,primary,281,1963
281-1964,155,A,primary,281,1964
281-1964,152,B,primary,281,1964
281-1965,155,A,primary,281,1965
281-1965,152,B,primary,281,1965
281-1966,155,A,primary,281,1966
281-1966,152,B,primary,281,1966
282-1963,112,A,primary,282,1963
282-1963,418,B,primary,282,1963
282-1964,112,A,primary,282,1964
282-1964,418,B,primary,282,1964
282-1965,112,A,primary,282,1965
282-1965,418,B,primary,282,1965
282-1966,112,A,primary,282,1966
282-1966,418,B,primary,282,1966
282-1967,112,A,primary,282,1967
282-1967,418,B,primary,282,1967
282-1968,112,A,primary,282,1968
282-1968,418,B,primary,282,1968
282-1969,112,A,primary,282,1969
282-1969,418,B,primary,282,1969
282-1970,112,A,primary,282,1970
282-1970,418,B,primary,282,1970
282-1971,112,A,primary,282,1971
282-1971,418,B,primary,282,1971
282-1972,112,A,primary,282,1972
282-1972,418,B,primary,282,1972
283-1964,89,A,primary,283,1964
283-1964,419,B,primary,283,1964
283-1965,89,A,primary,283,1965
283-1965,419,B,primary,283,1965
283-1967,89,A,primary,283,1967
283-1967,420,B,primary,283,1967
283-1977,89,A,primary,283,1977
283-1977,421,B,primary,283,1977
283-1978,89,A,primary,283,1978
283-1978,421,B,primary,283,1978
283-1996,89,A,primary,283,1996
283-1996,422,B,primary,283,1996
283-1997,89,A,primary,283,1997
283-1997,422,B,primary,283,1997
283-1998,89,A,primary,283,1998
283-1998,423,B,primary,283,1998
283-1998,424,B,primary,283,1998
283-1999,89,A,primary,283,1999
283-1999,423,B,primary,283,1999
283-1999,424,B,primary,283,1999
283-2000,89,A,primary,283,2000
283-2000,423,B,primary,283,2000
283-2000,424,B,primary,283,2000
283-2001,89,A,primary,283,2001
283-2001,424,B,primary,283,2001
283-2006,89,A,primary,283,2006
283-2006,426,B,primary,283,2006
283-2007,89,A,primary,283,2007
283-2007,426,B,primary,283,2007
283-2008,89,A,primary,283,2008
283-2008,426,B,primary,283,2008
283-2011,89,A,primary,283,2011
283-2011,3043,B,primary,283,2011
283-2012,89,A,primary,283,2012
283-2012,3043,B,primary,283,2012
283-2012,1160,B,primary,283,2012
283-2013,89,A,primary,283,2013
283-2013,1200,B,primary,283,2013
283-2013,4286,B,primary,283,2013
283-2013,1160,B,primary,283,2013
283-2014,89,A,primary,283,2014
283-2014,1200,B,primary,283,2014
283-2014,3043,B,primary,283,2014
283-2016,89,A,primary,283,2016
283-2016,6590,B,primary,283,2016
283-2017,89,A,primary,283,2017
283-2017,3043,B,primary,283,2017
283-2017,6590,B,primary,283,2017
283-2017,1160,B,primary,283,2017
283-2017,6740,B,primary,283,2017
283-2018,89,A,primary,283,2018
283-2018,6920,B,primary,283,2018
283-2018,3043,B,primary,283,2018
283-2018,6590,B,primary,283,2018
283-2018,6894,B,primary,283,2018
284-1964,85,A,primary,284,1964
284-1964,427,B,primary,284,1964
285-1964,36,A,primary,285,1964
285-1964,428,B,primary,285,1964
285-1965,36,A,primary,285,1965
285-1965,428,B,primary,285,1965
285-1966,36,A,primary,285,1966
285-1966,428,B,primary,285,1966
285-1967,36,A,primary,285,1967
285-1967,428,B,primary,285,1967
285-1968,36,A,primary,285,1968
285-1968,428,B,primary,285,1968
285-1969,36,A,primary,285,1969
285-1969,428,B,primary,285,1969
285-1970,36,A,primary,285,1970
285-1970,428,B,primary,285,1970
285-1971,36,A,primary,285,1971
285-1971,428,B,primary,285,1971
285-1972,36,A,primary,285,1972
285-1972,428,B,primary,285,1972
285-1973,36,A,primary,285,1973
285-1973,428,B,primary,285,1973
285-1974,36,A,primary,285,1974
285-1974,428,B,primary,285,1974
286-1964,28,A,primary,286,1964
286-1964,265,B,primary,286,1964
286-1965,28,A,primary,286,1965
286-1965,265,B,primary,286,1965
286-1966,28,A,primary,286,1966
286-1966,265,B,primary,286,1966
286-1967,28,A,primary,286,1967
286-1967,265,B,primary,286,1967
287-1965,93,A,primary,287,1965
287-1965,429,B,primary,287,1965
287-1991,93,A,primary,287,1991
287-1991,430,B,primary,287,1991
287-1992,93,A,primary,287,1992
287-1992,430,B,primary,287,1992
287-1994,93,A,primary,287,1994
287-1994,431,B,primary,287,1994
287-1995,93,A,primary,287,1995
287-1995,431,B,primary,287,1995
287-1996,93,A,primary,287,1996
287-1996,431,B,primary,287,1996
287-1997,93,A,primary,287,1997
287-1997,431,B,primary,287,1997
287-1997,433,B,primary,287,1997
287-1997,432,B,primary,287,1997
287-1998,93,A,primary,287,1998
287-1998,431,B,primary,287,1998
287-1998,434,B,primary,287,1998
287-1998,432,B,primary,287,1998
287-1999,93,A,primary,287,1999
287-1999,434,B,primary,287,1999
287-1999,432,B,primary,287,1999
287-2000,93,A,primary,287,2000
287-2000,434,B,primary,287,2000
287-2000,432,B,primary,287,2000
287-2001,93,A,primary,287,2001
287-2001,434,B,primary,287,2001
287-2001,432,B,primary,287,2001
287-2002,93,A,primary,287,2002
287-2002,434,B,primary,287,2002
287-2002,432,B,primary,287,2002
287-2003,93,A,primary,287,2003
287-2003,434,B,primary,287,2003
287-2003,432,B,primary,287,2003
287-2004,93,A,primary,287,2004
287-2004,432,B,primary,287,2004
287-2005,93,A,primary,287,2005
287-2005,432,B,primary,287,2005
287-2006,93,A,primary,287,2006
287-2006,432,B,primary,287,2006
287-2008,93,A,primary,287,2008
287-2008,432,B,primary,287,2008
287-2014,93,A,primary,287,2014
287-2014,6513,B,primary,287,2014
287-2015,93,A,primary,287,2015
287-2015,6297,B,primary,287,2015
287-2015,6187,B,primary,287,2015
288-1966,87,A,primary,288,1966
288-1966,435,B,primary,288,1966
288-1967,87,A,primary,288,1967
288-1967,435,B,primary,288,1967
288-1968,87,A,primary,288,1968
288-1968,435,B,primary,288,1968
288-1969,87,A,primary,288,1969
288-1969,435,B,primary,288,1969
288-1970,87,A,primary,288,1970
288-1970,435,B,primary,288,1970
288-1971,87,A,primary,288,1971
288-1971,436,B,primary,288,1971
288-1971,437,B,primary,288,1971
288-1972,87,A,primary,288,1972
288-1972,436,B,primary,288,1972
288-1976,87,A,primary,288,1976
288-1976,438,B,primary,288,1976
288-1977,87,A,primary,288,1977
288-1977,438,B,primary,288,1977
288-1977,439,B,primary,288,1977
288-1978,87,A,primary,288,1978
288-1978,439,B,primary,288,1978
288-1979,87,A,primary,288,1979
288-1979,438,B,primary,288,1979
288-1979,439,B,primary,288,1979
288-1980,87,A,primary,288,1980
288-1980,438,B,primary,288,1980
288-1981,87,A,primary,288,1981
288-1981,438,B,primary,288,1981
288-1982,87,A,primary,288,1982
288-1982,438,B,primary,288,1982
288-1982,440,B,primary,288,1982
288-1983,87,A,primary,288,1983
288-1983,441,B,primary,288,1983
288-1984,87,A,primary,288,1984
288-1984,441,B,primary,288,1984
288-1986,87,A,primary,288,1986
288-1986,441,B,primary,288,1986
288-1987,87,A,primary,288,1987
288-1987,455,B,primary,288,1987
288-1989,87,A,primary,288,1989
288-1989,442,B,primary,288,1989
288-1989,444,B,primary,288,1989
288-1989,443,B,primary,288,1989
288-1990,87,A,primary,288,1990
288-1990,442,B,primary,288,1990
288-1990,445,B,primary,288,1990
288-1991,87,A,primary,288,1991
288-1991,446,B,primary,288,1991
288-1991,449,B,primary,288,1991
288-1992,87,A,primary,288,1992
288-1992,447,B,primary,288,1992
288-1992,448,B,primary,288,1992
288-1992,450,B,primary,288,1992
288-1992,446,B,primary,288,1992
288-1993,87,A,primary,288,1993
288-1993,447,B,primary,288,1993
288-1993,448,B,primary,288,1993
288-1993,450,B,primary,288,1993
288-1993,446,B,primary,288,1993
288-1994,87,A,primary,288,1994
288-1994,447,B,primary,288,1994
288-1994,448,B,primary,288,1994
288-1994,450,B,primary,288,1994
288-1997,87,A,primary,288,1997
288-1997,451,B,primary,288,1997
288-1997,446,B,primary,288,1997
288-1998,87,A,primary,288,1998
288-1998,451,B,primary,288,1998
288-1999,87,A,primary,288,1999
288-1999,452,B,primary,288,1999
288-2000,87,A,primary,288,2000
288-2000,452,B,primary,288,2000
288-2001,87,A,primary,288,2001
288-2001,452,B,primary,288,2001
288-2002,87,A,primary,288,2002
288-2002,452,B,primary,288,2002
288-2003,87,A,primary,288,2003
288-2003,452,B,primary,288,2003
288-2005,87,A,primary,288,2005
288-2005,453,B,primary,288,2005
288-2006,87,A,primary,288,2006
288-2006,453,B,primary,288,2006
288-2006,454,B,primary,288,2006
288-2006,456,B,primary,288,2006
288-2007,87,A,primary,288,2007
288-2007,456,B,primary,288,2007
288-2008,87,A,primary,288,2008
288-2008,716,B,primary,288,2008
288-2009,87,A,primary,288,2009
288-2009,1069,B,primary,288,2009
288-2010,87,A,primary,288,2010
288-2010,1112,B,primary,288,2010
288-2018,87,A,primary,288,2018
288-2018,7151,B,primary,288,2018
289-1964,17,A,primary,289,1964
289-1964,743,B,primary,289,1964
289-1965,17,A,primary,289,1965
289-1965,743,B,primary,289,1965
289-1966,17,A,primary,289,1966
289-1966,744,B,primary,289,1966
289-1966,743,B,primary,289,1966
289-1967,17,A,primary,289,1967
289-1967,743,B,primary,289,1967
289-1968,17,A,primary,289,1968
289-1968,743,B,primary,289,1968
289-1969,17,A,primary,289,1969
289-1969,744,B,primary,289,1969
289-1970,17,A,primary,289,1970
289-1970,744,B,primary,289,1970
289-1971,17,A,primary,289,1971
289-1971,743,B,primary,289,1971
289-1972,17,A,primary,289,1972
289-1972,743,B,primary,289,1972
289-1973,17,A,primary,289,1973
289-1973,744,B,primary,289,1973
289-1974,17,A,primary,289,1974
289-1974,743,B,primary,289,1974
289-1975,17,A,primary,289,1975
289-1975,743,B,primary,289,1975
289-1976,17,A,primary,289,1976
289-1976,743,B,primary,289,1976
289-1977,17,A,primary,289,1977
289-1977,743,B,primary,289,1977
289-1978,17,A,primary,289,1978
289-1978,743,B,primary,289,1978
289-1978,745,B,primary,289,1978
289-1979,17,A,primary,289,1979
289-1979,743,B,primary,289,1979
289-1979,745,B,primary,289,1979
289-1980,17,A,primary,289,1980
289-1980,743,B,primary,289,1980
289-1981,17,A,primary,289,1981
289-1981,743,B,primary,289,1981
289-1981,745,B,primary,289,1981
289-1982,17,A,primary,289,1982
289-1982,743,B,primary,289,1982
289-1982,745,B,primary,289,1982
289-1983,17,A,primary,289,1983
289-1983,743,B,primary,289,1983
289-1983,745,B,primary,289,1983
289-1984,17,A,primary,289,1984
289-1984,744,B,primary,289,1984
289-1984,746,B,primary,289,1984
289-1984,743,B,primary,289,1984
289-1984,745,B,primary,289,1984
289-1985,17,A,primary,289,1985
289-1985,744,B,primary,289,1985
289-1985,743,B,primary,289,1985
289-1985,745,B,primary,289,1985
289-1986,17,A,primary,289,1986
289-1986,744,B,primary,289,1986
289-1986,743,B,primary,289,1986
289-1986,745,B,primary,289,1986
289-1987,17,A,primary,289,1987
289-1987,744,B,primary,289,1987
289-1987,746,B,primary,289,1987
289-1987,743,B,primary,289,1987
289-1988,17,A,primary,289,1988
289-1988,744,B,primary,289,1988
289-1988,746,B,primary,289,1988
289-1988,743,B,primary,289,1988
289-1988,745,B,primary,289,1988
289-1989,17,A,primary,289,1989
289-1989,744,B,primary,289,1989
289-1989,746,B,primary,289,1989
289-1989,743,B,primary,289,1989
289-1990,17,A,primary,289,1990
289-1990,744,B,primary,289,1990
289-1990,746,B,primary,289,1990
289-1990,743,B,primary,289,1990
289-1991,17,A,primary,289,1991
289-1991,744,B,primary,289,1991
289-1991,743,B,primary,289,1991
289-1992,17,A,primary,289,1992
289-1992,744,B,primary,289,1992
289-1992,743,B,primary,289,1992
289-1993,17,A,primary,289,1993
289-1993,744,B,primary,289,1993
289-1993,743,B,primary,289,1993
289-1994,17,A,primary,289,1994
289-1994,744,B,primary,289,1994
289-1994,743,B,primary,289,1994
289-1995,17,A,primary,289,1995
289-1995,744,B,primary,289,1995
289-1995,743,B,primary,289,1995
289-1996,17,A,primary,289,1996
289-1996,744,B,primary,289,1996
289-1996,743,B,primary,289,1996
289-1997,17,A,primary,289,1997
289-1997,744,B,primary,289,1997
289-1997,743,B,primary,289,1997
289-1998,17,A,primary,289,1998
289-1998,744,B,primary,289,1998
289-1998,743,B,primary,289,1998
289-1999,17,A,primary,289,1999
289-1999,744,B,primary,289,1999
289-1999,743,B,primary,289,1999
289-2000,17,A,primary,289,2000
289-2000,744,B,primary,289,2000
289-2000,743,B,primary,289,2000
289-2001,17,A,primary,289,2001
289-2001,744,B,primary,289,2001
289-2001,743,B,primary,289,2001
289-2002,17,A,primary,289,2002
289-2002,744,B,primary,289,2002
289-2002,743,B,primary,289,2002
289-2003,17,A,primary,289,2003
289-2003,744,B,primary,289,2003
289-2003,743,B,primary,289,2003
289-2004,17,A,primary,289,2004
289-2004,744,B,primary,289,2004
289-2004,7074,B,primary,289,2004
289-2004,743,B,primary,289,2004
289-2005,17,A,primary,289,2005
289-2005,744,B,primary,289,2005
289-2005,743,B,primary,289,2005
289-2006,17,A,primary,289,2006
289-2006,744,B,primary,289,2006
289-2006,743,B,primary,289,2006
289-2007,17,A,primary,289,2007
289-2007,743,B,primary,289,2007
289-2008,17,A,primary,289,2008
289-2008,744,B,primary,289,2008
289-2008,743,B,primary,289,2008
289-2009,17,A,primary,289,2009
289-2009,743,B,primary,289,2009
289-2010,17,A,primary,289,2010
289-2010,744,B,primary,289,2010
289-2010,743,B,primary,289,2010
289-2011,17,A,primary,289,2011
289-2011,743,B,primary,289,2011
289-2012,17,A,primary,289,2012
289-2012,743,B,primary,289,2012
289-2013,17,A,primary,289,2013
289-2013,744,B,primary,289,2013
289-2013,743,B,primary,289,2013
289-2014,17,A,primary,289,2014
289-2014,743,B,primary,289,2014
289-2015,17,A,primary,289,2015
289-2015,744,B,primary,289,2015
289-2015,743,B,primary,289,2015
289-2016,17,A,primary,289,2016
289-2016,744,B,primary,289,2016
289-2018,17,A,primary,289,2018
289-2018,744,B,primary,289,2018
289-2018,7013,B,primary,289,2018
290-1965,7,A,primary,290,1965
290-1965,747,B,primary,290,1965
291-1965,155,A,primary,291,1965
291-1965,266,B,primary,291,1965
291-1967,155,A,primary,291,1967
291-1967,266,B,primary,291,1967
291-1968,155,A,primary,291,1968
291-1968,266,B,primary,291,1968
291-1969,155,A,primary,291,1969
291-1969,266,B,primary,291,1969
291-1976,155,A,primary,291,1976
291-1976,266,B,primary,291,1976
291-1977,155,A,primary,291,1977
291-1977,266,B,primary,291,1977
291-1978,155,A,primary,291,1978
291-1978,266,B,primary,291,1978
291-1981,155,A,primary,291,1981
291-1981,266,B,primary,291,1981
291-1984,155,A,primary,291,1984
291-1984,266,B,primary,291,1984
291-2018,155,A,primary,291,2018
291-2018,266,B,primary,291,2018
292-1965,21,A,primary,292,1965
292-1965,748,B,primary,292,1965
292-1965,749,B,primary,292,1965
292-1982,21,A,primary,292,1982
292-1982,750,B,primary,292,1982
292-1983,21,A,primary,292,1983
292-1983,750,B,primary,292,1983
292-1984,21,A,primary,292,1984
292-1984,750,B,primary,292,1984
292-1985,21,A,primary,292,1985
292-1985,750,B,primary,292,1985
292-1986,21,A,primary,292,1986
292-1986,750,B,primary,292,1986
292-1987,21,A,primary,292,1987
292-1987,750,B,primary,292,1987
292-1988,21,A,primary,292,1988
