ccode,year,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,interim,change,d4,sf,regtrans
516,2008,0.0,7,1,6,6.0,3.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2009,0.0,7,1,6,6.0,4.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2010,0.0,7,1,6,6.0,5.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2011,0.0,7,1,6,6.0,6.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2012,0.0,7,1,6,6.0,7.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2013,0.0,7,1,6,6.0,8.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2014,0.0,7,1,6,6.0,9.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
516,2015,0.0,2,3,-1,-1.0,0.0,2,1,4,4,3,3,3.0,4,6.0,,-7.0,1.0,,-2.0
516,2016,0.0,2,3,-1,-1.0,1.0,2,1,4,4,3,3,3.0,4,6.0,,,,,
516,2017,0.0,2,3,-1,-1.0,2.0,2,1,4,4,3,3,3.0,4,6.0,,,,,
516,2018,0.0,2,3,-1,-1.0,3.0,2,1,4,4,3,3,3.0,4,6.0,,,,,
517,1961,,1,6,-5,-5.0,0.0,2,1,4,1,3,3,3.0,1,6.0,,99.0,1.0,,99.0
517,1962,,1,6,-5,-5.0,1.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1963,,1,6,-5,-5.0,2.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1964,,1,6,-5,-5.0,3.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1965,,1,6,-5,-5.0,4.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1966,,1,6,-5,-5.0,5.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1967,,1,6,-5,-5.0,6.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1968,,1,6,-5,-5.0,7.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1969,,1,6,-5,-5.0,8.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1970,,1,6,-5,-5.0,9.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1971,,1,6,-5,-5.0,10.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1972,,1,6,-5,-5.0,11.0,2,1,4,1,3,3,3.0,1,6.0,,,,,
517,1973,,0,7,-7,-7.0,12.0,1,0,0,1,4,1,4.0,1,1.0,,-2.0,1.0,,0.0
517,1974,,0,7,-7,-7.0,13.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1975,,0,7,-7,-7.0,14.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1976,,0,7,-7,-7.0,15.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1977,,0,7,-7,-7.0,16.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1978,,0,7,-7,-7.0,17.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1979,,0,7,-7,-7.0,18.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1980,,0,7,-7,-7.0,19.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1981,,0,7,-7,-7.0,20.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1982,,0,7,-7,-7.0,21.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1983,,0,7,-7,-7.0,22.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1984,,0,7,-7,-7.0,23.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1985,,0,7,-7,-7.0,24.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1986,,0,7,-7,-7.0,25.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1987,,0,7,-7,-7.0,26.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1988,,0,7,-7,-7.0,27.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1989,,0,7,-7,-7.0,28.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
517,1990,,0,7,-7,-7.0,29.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
517,1991,,0,7,-7,-7.0,30.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
517,1992,,0,7,-7,-7.0,31.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
517,1993,,0,7,-7,-7.0,32.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
517,1994,,0,6,-6,-6.0,0.0,1,0,0,2,4,1,4.0,2,1.0,-77.0,1.0,1.0,1.0,0.0
517,1995,,0,6,-6,-6.0,1.0,1,0,0,2,4,1,4.0,2,1.0,,,,,
517,1996,,0,6,-6,-6.0,2.0,1,0,0,2,4,1,4.0,2,1.0,,,,,
517,1997,,0,6,-6,-6.0,3.0,1,0,0,2,4,1,4.0,2,1.0,,,,,
517,1998,,0,6,-6,-6.0,4.0,1,0,0,2,4,1,4.0,2,1.0,,,,,
517,1999,,0,6,-6,-6.0,5.0,1,0,0,2,4,1,4.0,2,1.0,,,,,
517,2000,0.0,0,4,-4,-4.0,6.0,1,0,0,2,3,2,4.0,2,3.0,,2.0,1.0,,0.0
517,2001,0.0,0,4,-4,-4.0,7.0,1,0,0,2,3,2,4.0,2,3.0,,,,,
517,2002,0.0,0,4,-4,-4.0,8.0,1,0,0,2,3,2,4.0,2,3.0,,,,,
517,2003,0.0,0,3,-3,-3.0,9.0,2,0,0,3,3,2,5.0,3,3.0,,1.0,1.0,,0.0
517,2004,0.0,0,3,-3,-3.0,10.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2005,0.0,0,3,-3,-3.0,11.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2006,0.0,0,3,-3,-3.0,12.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2007,0.0,0,3,-3,-3.0,13.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2008,0.0,0,3,-3,-3.0,14.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2009,0.0,0,3,-3,-3.0,15.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
517,2010,0.0,0,4,-4,-4.0,16.0,2,0,0,3,4,2,4.0,3,2.0,,-1.0,1.0,,0.0
517,2011,0.0,0,4,-4,-4.0,17.0,1,0,0,3,4,2,4.0,3,2.0,,,,,
517,2012,0.0,0,4,-4,-4.0,18.0,1,0,0,3,4,2,4.0,3,2.0,,,,,
517,2013,0.0,0,3,-3,-3.0,19.0,1,0,0,3,3,2,4.0,3,3.0,,1.0,1.0,,0.0
517,2014,0.0,0,3,-3,-3.0,20.0,1,0,0,3,3,2,4.0,3,3.0,,,,,0.0
517,2015,0.0,0,3,-3,-3.0,21.0,1,0,0,3,3,2,4.0,3,3.0,,,,,
517,2016,0.0,0,3,-3,-3.0,22.0,1,0,0,3,3,2,4.0,3,3.0,,,,,
517,2017,0.0,0,3,-3,-3.0,23.0,1,0,0,3,3,2,4.0,3,3.0,,,,,
517,2018,0.0,0,3,-3,-3.0,24.0,1,0,0,3,3,2,4.0,3,3.0,,,,,
520,1960,,7,0,7,7.0,0.0,3,3,4,7,1,0,8.0,7,4.0,,99.0,1.0,,99.0
520,1961,,7,0,7,7.0,1.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1962,,7,0,7,7.0,2.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1963,,7,0,7,7.0,3.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1964,,7,0,7,7.0,4.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1965,,7,0,7,7.0,5.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1966,,7,0,7,7.0,6.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1967,,7,0,7,7.0,7.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1968,,7,0,7,7.0,8.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
520,1969,,0,7,-7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,,-14.0,1.0,,-2.0
520,1970,,0,7,-7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1971,,0,7,-7,-7.0,2.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1972,,0,7,-7,-7.0,3.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1973,,0,7,-7,-7.0,4.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1974,,0,7,-7,-7.0,5.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1975,,0,7,-7,-7.0,6.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1976,,0,7,-7,-7.0,7.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1977,,0,7,-7,-7.0,8.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1978,,0,7,-7,-7.0,9.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
520,1979,,0,7,-7,-7.0,10.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1980,,0,7,-7,-7.0,11.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1981,,0,7,-7,-7.0,12.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1982,,0,7,-7,-7.0,13.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1983,,0,7,-7,-7.0,14.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1984,,0,7,-7,-7.0,15.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1985,,0,7,-7,-7.0,16.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1986,,0,7,-7,-7.0,17.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1987,,0,7,-7,-7.0,18.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1988,,0,7,-7,-7.0,19.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1989,,0,7,-7,-7.0,20.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1990,,0,7,-7,-7.0,21.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
520,1991,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1992,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1993,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1994,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1995,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1996,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1997,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1998,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,1999,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2000,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2001,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2002,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2003,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2004,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2005,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2006,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2007,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2008,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
520,2009,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,
520,2010,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,
520,2011,2.0,-66,-66,-66,,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,-66.0,-66.0,,1.0,-66.0
520,2012,1.0,5,0,5,5.0,0.0,2,2,4,6,1,0,7.0,6,4.0,-66.0,12.0,1.0,,3.0
520,2013,1.0,5,0,5,5.0,1.0,2,2,4,6,1,0,7.0,6,4.0,,,,,3.0
520,2014,1.0,5,0,5,5.0,2.0,2,2,4,6,1,0,7.0,6,4.0,,,,,3.0
520,2015,1.0,5,0,5,5.0,3.0,2,2,4,6,1,0,7.0,6,4.0,,,,,
520,2016,1.0,5,0,5,5.0,4.0,2,2,4,6,1,0,7.0,6,4.0,,,,,
520,2017,1.0,5,0,5,5.0,5.0,2,2,4,6,1,0,7.0,6,4.0,,,,,
520,2018,1.0,5,0,5,5.0,6.0,2,2,4,6,1,0,7.0,6,4.0,,,,,
522,1977,,0,8,-8,-8.0,0.0,2,1,4,2,4,1,3.0,2,1.0,,99.0,1.0,,99.0
522,1978,,0,8,-8,-8.0,1.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1979,,0,8,-8,-8.0,2.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1980,,0,8,-8,-8.0,3.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1981,,0,8,-8,-8.0,4.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1982,,0,8,-8,-8.0,5.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1983,,0,8,-8,-8.0,6.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1984,,0,8,-8,-8.0,7.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1985,,0,8,-8,-8.0,8.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1986,,0,8,-8,-8.0,9.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1987,,0,8,-8,-8.0,10.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1988,,0,8,-8,-8.0,11.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1989,,0,8,-8,-8.0,12.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1990,,0,8,-8,-8.0,13.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1991,,0,8,-8,-8.0,14.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
522,1992,,0,7,-7,-7.0,15.0,2,1,4,2,4,2,3.0,2,2.0,,1.0,1.0,,0.0
522,1993,,0,7,-7,-7.0,16.0,2,1,4,2,4,2,3.0,2,2.0,,,,,
522,1994,,0,7,-7,-7.0,17.0,2,1,4,2,4,2,3.0,2,2.0,,,,,
522,1995,,0,7,-7,-7.0,18.0,2,1,4,2,4,2,3.0,2,2.0,,,,,
522,1996,,0,6,-6,-6.0,19.0,2,1,4,2,3,2,3.0,2,3.0,,1.0,1.0,,0.0
522,1997,,0,6,-6,-6.0,20.0,2,1,4,2,3,2,3.0,2,3.0,,,,,
522,1998,,0,6,-6,-6.0,21.0,2,1,4,2,3,2,3.0,2,3.0,,,,,
522,1999,,3,1,2,2.0,0.0,2,2,4,3,2,3,7.0,3,7.0,,8.0,1.0,,3.0
522,2000,0.0,3,1,2,2.0,1.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2001,0.0,3,1,2,2.0,2.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2002,0.0,3,1,2,2.0,3.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2003,0.0,3,1,2,2.0,4.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2004,0.0,3,1,2,2.0,5.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2005,0.0,3,1,2,2.0,6.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2006,0.0,3,1,2,2.0,7.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2007,0.0,3,1,2,2.0,8.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2008,0.0,3,1,2,2.0,9.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2009,0.0,3,1,2,2.0,10.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2010,0.0,3,1,2,2.0,11.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2011,0.0,3,1,2,2.0,12.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2012,0.0,3,1,2,2.0,13.0,2,2,4,3,2,3,7.0,3,7.0,,,,,
522,2013,0.0,3,0,3,3.0,14.0,2,2,4,4,2,0,7.0,4,5.0,,1.0,1.0,,0.0
522,2014,0.0,3,0,3,3.0,15.0,2,2,4,4,2,0,7.0,4,5.0,,,,,
522,2015,0.0,3,0,3,3.0,16.0,2,2,4,4,2,0,7.0,4,5.0,,,,,
522,2016,0.0,3,0,3,3.0,17.0,2,2,4,4,2,0,7.0,4,5.0,,,,,
522,2017,0.0,3,0,3,3.0,18.0,2,2,4,4,2,0,7.0,4,5.0,,,,,
522,2018,0.0,3,0,3,3.0,19.0,2,2,4,4,2,0,7.0,4,5.0,,,,,
525,2011,0.0,2,2,0,0.0,0.0,2,1,4,5,2,0,3.0,5,5.0,,99.0,1.0,,99.0
525,2012,0.0,2,2,0,0.0,1.0,2,1,4,5,2,0,3.0,5,5.0,,,,,
525,2013,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
525,2014,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
525,2015,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
525,2016,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
525,2017,0.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
525,2018,3.0,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,,-77.0,,1.0,-77.0
529,1993,,-88,-88,-88,1.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,97.0,1.0,,97.0
529,1994,,-88,-88,-88,1.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
529,1995,,3,2,1,1.0,0.0,2,2,4,3,3,3,7.0,3,6.0,-88.0,9.0,1.0,,3.0
529,1996,,3,2,1,1.0,1.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,1997,,3,2,1,1.0,2.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,1998,,3,2,1,1.0,3.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,1999,,3,2,1,1.0,4.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2000,0.0,3,2,1,1.0,5.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2001,0.0,3,2,1,1.0,6.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2002,0.0,3,2,1,1.0,7.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2003,0.0,3,2,1,1.0,8.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2004,0.0,3,2,1,1.0,9.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
529,2005,0.0,1,4,-3,-3.0,0.0,2,1,4,3,3,3,3.0,3,6.0,,-4.0,1.0,,-1.0
529,2006,0.0,1,4,-3,-3.0,1.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2007,0.0,1,4,-3,-3.0,2.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2008,0.0,1,4,-3,-3.0,3.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2009,0.0,1,4,-3,-3.0,4.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2010,0.0,1,4,-3,-3.0,5.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2011,0.0,1,4,-3,-3.0,6.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2012,0.0,1,4,-3,-3.0,7.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2013,0.0,1,4,-3,-3.0,8.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2014,0.0,1,4,-3,-3.0,9.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2015,0.0,1,4,-3,-3.0,10.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2016,0.0,1,4,-3,-3.0,11.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2017,0.0,1,4,-3,-3.0,12.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
529,2018,0.0,3,2,1,1.0,0.0,2,1,4,5,2,3,3.0,5,7.0,,4.0,1.0,,2.0
530,1946,,0,9,-9,-9.0,0.0,2,1,4,1,4,1,3.0,1,1.0,,-4.0,1.0,,-1.0
530,1947,,0,9,-9,-9.0,1.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1948,,0,9,-9,-9.0,2.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1949,,0,9,-9,-9.0,3.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1950,,0,9,-9,-9.0,4.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1951,,0,9,-9,-9.0,5.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1952,,0,9,-9,-9.0,6.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1953,,0,9,-9,-9.0,7.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1954,,0,9,-9,-9.0,8.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1955,,0,9,-9,-9.0,9.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1956,,0,9,-9,-9.0,10.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1957,,0,9,-9,-9.0,11.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1958,,0,9,-9,-9.0,12.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1959,,0,9,-9,-9.0,13.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1960,,0,9,-9,-9.0,14.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1961,,0,9,-9,-9.0,15.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1962,,0,9,-9,-9.0,16.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1963,,0,9,-9,-9.0,17.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1964,,0,9,-9,-9.0,18.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1965,,0,9,-9,-9.0,19.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1966,,0,9,-9,-9.0,20.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1967,,0,9,-9,-9.0,21.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1968,,0,9,-9,-9.0,22.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1969,,0,9,-9,-9.0,23.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1970,,0,9,-9,-9.0,24.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1971,,0,9,-9,-9.0,25.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1972,,0,9,-9,-9.0,26.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1973,,0,9,-9,-9.0,27.0,2,1,4,1,4,1,3.0,1,1.0,,,,,
530,1974,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
530,1975,,0,7,-7,-7.0,0.0,2,1,4,3,4,1,3.0,3,1.0,-77.0,2.0,1.0,1.0,0.0
530,1976,,0,7,-7,-7.0,1.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1977,,0,7,-7,-7.0,2.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1978,,0,7,-7,-7.0,3.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1979,,0,7,-7,-7.0,4.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1980,,0,7,-7,-7.0,5.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1981,,0,7,-7,-7.0,6.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1982,,0,7,-7,-7.0,7.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1983,,0,7,-7,-7.0,8.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
530,1984,,0,8,-8,-8.0,9.0,2,1,4,2,4,1,3.0,2,1.0,,-1.0,1.0,,0.0
530,1985,,0,8,-8,-8.0,10.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1986,,0,8,-8,-8.0,11.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1987,,0,8,-8,-8.0,12.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1988,,0,8,-8,-8.0,13.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1989,,0,8,-8,-8.0,14.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1990,,0,8,-8,-8.0,15.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
530,1991,,-77,-77,-77,0.0,0.0,-77,-77,-77,-77,-77,-77,-77.0,-77,-77.0,-77.0,-77.0,,1.0,-77.0
530,1992,,-88,-88,-88,0.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,0.0
530,1993,,-88,-88,-88,0.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,98.0,1.0,,98.0
531,1993,,0,6,-6,-6.0,0.0,2,1,4,3,4,2,3.0,3,2.0,,99.0,1.0,,99.0
531,1994,,0,6,-6,-6.0,1.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
531,1995,,0,6,-6,-6.0,2.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
531,1996,,0,6,-6,-6.0,3.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
531,1997,,0,6,-6,-6.0,4.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
531,1998,,0,6,-6,-6.0,5.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
531,1999,,0,6,-6,-6.0,6.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
